company,title,date,year,rating,pros,cons
Amazon,General review of 4 years with Amazon,Jul 16,2021,4,"- A lot of career growth opportunities: If you are a proactive person with ideas or love-to-learn attitude, you will find yourself with lots to venture in. - (As a scientist in e-commerce division) Good science community support: With accessibility to company-wide research meetings, conferences, mentorship, principal scientists and paper repository, there are many resources to onboard and continue research even after grad school. - Many exciting projects and programs: It is always Day 1 :) You will not find yourself bored given all the initiatives available in Amazon. If you really cannot find one, the environment allows you to freely propose with leadership to support and provide resources.","- Hard to maintain work-life balance: Late-night/morning meetings, last minute ad-hoc priorities, and inflexible timeline, etc. - Constant changes in leadership or focus: Might not apply to every org, but moving fast means sacrificing some of the spent effort and shifting focus on 'immediately important' stuff. - Competition between teams: It does not necessarily become unhealthy, but if it does, usually is because of work in similar nature competing for visibility/implementation."
Amazon,"fast paced, better suited for young people",Jul 12,2022,3,a lot of learning and adopt modern technologies,lack of work life balance
Amazon,World's Best Company,Mar 15,2022,5,- Best Upper Mangers - Very Well Organized Company - High Compensation - Work-life Balance,There is really no cons working at Amazon
Amazon,Was good,Mar 4,2022,4,Good pay Loved my job Had good benefits,Treatment from upper management wasn't the best
Amazon,DS,Mar 4,2022,4,Challenging and fast environment. Perfect to learn,Inertia of big company in projects
Amazon,good place,Feb 23,2022,4,great company to improve your skills,"hard work, long time, complax"
Amazon,Great company for hard workers,Jan 3,2022,4,"Smart people, interesting work if you want it, great pay, flexible hours.",Lots of corporate trainings get in the way of all the hard work I want to be doing.
Amazon,Great place to work!,Jan 13,2022,5,Great environment to work at and nice benefits.,Nothing that is negative at this location
Amazon,Data Science,Jan 19,2022,4,"Good company, Goo people and work",Gets a bit hectic sometimes
Amazon,.,Jan 14,2022,4,Good company to work at,There are no cons for this company
Amazon,"Interesting, advanced but somewhat cheap",Jun 23,2021,4,-Interesting projects; - attention to new ideas; - smart people around; - access to greatest and latest tech; - a lot of interesting data; - easy to experiment with new ideas; - some managers are really great; - lots of trainings and resources for development; - easy to understand the culture based on Leadership Principles;,"- no lunch, drinks, snacks; - somewhat, vertical structure in decision making; - generally, lack of collaboration across teams/groups; - benefits below market (you pay more than half of total insurance cost, 401k is only partially matched after 2years); - if training is beyond the scope of project then they are not allowed."
Amazon,Too much time in one spot,Mar 31,2022,3,smart very driven focused people,stuck on one project for months without the ability to move
Amazon,Amazon Good Employer,Apr 6,2022,3,- great pay - good teams,- bad work life balance
Amazon,opportunity to grow,Oct 17,2021,5,tons of career progression opportunities,team culture varies so can be good or bad
Amazon,highly recommend but depends on teams,Aug 10,2021,5,able to transfer teams great opportunity to learn a lot of thing people willing to innovate,different teams can vary a lot. expectations are definitely very high work culture is very strong so hard to survive if cannot adapt
Amazon,niceee,Oct 3,2021,4,awesomee and very nice and gooood,ok thats not mmany dont worry
Amazon,Flexible work culture,Jan 12,2022,3,Flexible work culture and high impact projects,Very fast paced and hence no experimentation
Amazon,Grow fast for new grad,Jan 18,2023,4,"Grow fast, a lot to learn",Work life balance is sometimes not good for some teams
Amazon,good company,Jan 21,2023,4,you get to work on interesting problems,It can burn you out
Amazon,good,Jan 3,2023,4,"good pay, challenging work, potential for growth","very competitive, can be stressful"
Amazon,Good onboarding experience,Dec 2,2022,5,Many things to learn to build up your skillset and there is great support for trying new ideas,"Many tasks to work on at the same time so it requires fast decision making, task prioritization, and proper time allocation"
Amazon,great place to work,Dec 19,2022,5,"strong company culture, talented colleagues, good compensation, interesting work",occasionally a bit chaotic in terms of projects and priorities
Amazon,toxic culture,Jan 31,2023,1,good place to development skills,"toxic working culture, politics and favorism"
Amazon,Amazon Company Review,Jan 23,2023,1,I would say relatively competitive pay,The company culture is way too stressful and aggresive
Amazon,Toxic culture,Jan 13,2023,1,Pay is good but not worth for the torture,Except pay nothing is Great
Amazon,good place to work,Nov 24,2022,4,a lot of job opportunities and the compensation is also good,The PIP thing is very scary
Amazon,Long Hours,Dec 2,2022,3,Lots of learning and develoment,Long working hours and tight deadlines
Amazon,Used to be good now it is bad,Nov 13,2022,2,Salary and Stock Opportunities not in the current environment though,Managers are non-tech and idiots. Backstabbing and politics.
